Probe_ID,Healthy_Mean,Cancer_Mean,Log2FC,Gene
11720879_a_at,5.54059054054054,5.398479591836734,-0.03169176815553554,
11720880_s_at,8.850012837837838,8.544689795918366,-0.04542729433009107,
11720881_a_at,3.5555047297297295,3.244267346938775,-0.1020953724395004,
11720882_at,6.763064864864865,6.652618367346939,-0.020672887253679217,
11720883_a_at,4.11453445945946,4.225661224489796,0.031010671464095196,
11720884_a_at,6.4434574324324325,6.999637755102041,0.10396177392301542,
11720885_at,5.267372297297297,4.066519387755101,-0.3068657146295184,
11720886_at,5.044783108108108,5.537498979591836,0.1130482408819562,
11720887_at,4.427037837837838,4.887923469387756,0.11759395219173419,
11720888_s_at,8.632292567567566,7.798901020408161,-0.13055586972295563,
11720889_a_at,4.595968243243243,4.603873469387755,0.0020366060061185465,
11720890_a_at,4.632347297297296,4.008985714285715,-0.16921779801611425,
11720891_a_at,3.477827027027027,3.6240683673469385,0.0463639286725952,
11720892_at,4.619086486486487,4.611422448979591,-0.0019690773916583026,
11720893_s_at,8.094314864864865,8.043077551020408,-0.008151118257098133,
11720894_a_at,4.201885135135134,3.888634693877551,-0.08960293978534128,
11720895_at,7.222055405405405,6.8494346938775506,-0.06691033700874138,
11720896_at,5.573861486486486,6.041308163265306,0.0991024249373944,
11720897_at,2.560129054054054,2.8201255102040816,0.10169049919599904,
11720898_a_at,7.154217567567568,5.748521428571429,-0.2729750021182187,
11720899_a_at,3.151502702702703,2.4492051020408163,-0.26736971835913503,
11720900_x_at,3.846411486486487,2.8157336734693876,-0.3449564234239031,
11720901_a_at,6.451553378378378,4.509671428571428,-0.4355749207971922,
11720902_a_at,2.5890662162162164,2.507392857142857,-0.03320950682356272,
11720903_a_at,3.289437837837838,3.1766081632653065,-0.03845678382205486,
11720904_s_at,8.472502702702702,8.948185714285716,0.07068779389766933,
11720905_at,3.436782432432433,3.7302397959183673,0.09239951264042423,
11720906_a_at,6.014919594594593,6.3749714285714285,0.07221089252994961,
11720907_x_at,4.496732432432433,4.843985714285714,0.08837839725649088,
11720908_a_at,6.97581081081081,6.526652040816327,-0.08362291205745187,
11720909_a_at,5.567755405405405,5.026134693877552,-0.12416747978710463,
11720910_a_at,5.062758783783783,4.536769387755101,-0.130929990371647,
11720911_a_at,3.9353128378378375,4.161018367346939,0.06451422836687293,
11720912_a_at,2.3780425675675674,2.457968367346939,0.03373716359900403,
11720913_a_at,4.964420270270271,4.656230612244898,-0.07654097566729501,
11720914_x_at,4.879077702702702,4.604530612244898,-0.06899629562088139,
11720915_x_at,9.217975,9.057032653061224,-0.022904613091836,
11720916_s_at,12.039881756756758,12.350161224489797,0.033926377325995904,
11720917_a_at,2.3319905405405406,2.3378102040816326,0.002517616997131711,
11720918_a_at,11.758242567567567,12.075557142857141,0.0354428069881525,
11720919_s_at,11.483891891891894,11.754696938775508,0.030960850863085643,
11720920_x_at,11.912627027027026,12.137265306122451,0.024882449473099477,
11720921_s_at,8.527987162162162,7.281972448979592,-0.20219706593237197,
11720922_a_at,8.035077027027029,7.848267346938776,-0.030141923897994083,
11720923_a_at,3.457679054054054,3.2541020408163264,-0.06743810969223052,
11720924_at,3.9333945945945943,3.933161224489796,-6.824709637687221e-05,
11720925_x_at,3.74234527027027,3.7364897959183674,-0.001782426811968385,
11720926_a_at,8.076447297297298,8.64197244897959,0.08720059901676613,
11720927_a_at,6.754097297297297,8.27470612244898,0.2583427314125566,
11720928_at,6.25627027027027,7.744404081632653,0.269131877808404,
11720929_a_at,5.359030405405406,4.958281632653062,-0.09391048934241031,
11720930_s_at,5.302043918918919,4.842563265306122,-0.10921835743035135,
11720931_x_at,5.944906081081081,5.354632653061223,-0.12814645545598857,
11720932_s_at,8.509386486486488,7.972548979591837,-0.08383437278921413,
11720933_s_at,2.4177310810810813,2.564661224489796,0.06072608821397529,
11720934_a_at,4.667211486486487,4.895268367346938,0.056918448477008,
11720935_a_at,9.29258716216216,10.3551,0.14173474527324492,
11720936_a_at,6.486123648648649,5.5807112244897965,-0.1859753627450682,
11720937_a_at,6.1138932432432425,7.055919387755101,0.17940992263627953,
11720938_a_at,6.833943918918919,7.53656224489796,0.12391639927175069,
11720939_a_at,5.775218243243243,6.417748979591837,0.1307140278419121,
11720940_at,3.733104054054054,3.922287755102041,0.056542360585913,
11720941_at,3.438110810810811,3.992770408163265,0.16989487685323512,
11720942_x_at,4.274010135135135,4.926782653061225,0.16834880832018984,
11720943_a_at,3.1081432432432434,4.898479591836735,0.521856642789992,
11720944_at,2.726687837837838,3.567351020408163,0.29346369297897823,
11720945_x_at,8.026482432432434,8.594220408163265,0.0880016955959837,
11720946_at,9.862475000000002,6.595977551020407,-0.5160453097808491,
11720947_x_at,11.39308783783784,8.222660204081633,-0.4262808415019803,
11720948_a_at,8.855486486486486,5.695962244897959,-0.5576356940409131,
11720949_x_at,2.6096358108108104,3.157582653061224,0.20389165894188532,
11720950_at,8.284681756756758,9.542196938775511,0.1832511823432883,
11720951_a_at,4.256761486486487,3.9826683673469385,-0.07725572199425113,
11720952_a_at,5.725636486486487,5.192413265306122,-0.1191690484841117,
11720953_x_at,6.344388513513513,7.410647959183674,0.19557457205256323,
11720954_s_at,11.968208783783783,12.33764081632653,0.04052427977731199,
11720955_x_at,6.2106898648648645,6.404391836734695,0.03824395159471683,
11720956_a_at,3.9053790540540545,3.977490816326531,0.0210540317857677,
11720957_a_at,3.928026351351351,4.01435,0.025052728837795968,
11720958_a_at,7.88847027027027,7.517794897959183,-0.061455157402931615,
11720959_a_at,7.091136486486485,7.41366836734694,0.056392595238853094,
11720960_a_at,5.302774324324324,5.695980612244898,0.08730834381636132,
11720961_s_at,7.601764864864865,7.904707142857142,0.04993547012851529,
11720962_x_at,6.842866891891892,7.05463775510204,0.03843859201274702,
11720963_a_at,3.7041790540540536,3.9112255102040816,0.06214009453262603,
11720964_s_at,6.3800101351351355,6.5633857142857135,0.035409397160959255,
11720965_at,7.362683108108107,7.556618367346937,0.03307485141626376,
11720966_x_at,7.296707432432432,7.511558163265307,0.036884349020374074,
11720967_a_at,7.577539189189189,9.013086734693877,0.2232510650852153,
11720968_a_at,6.579598648648649,7.6666357142857136,0.19335060742049315,
11720969_a_at,3.65414527027027,4.75240918367347,0.3056500596185483,
11720970_at,8.450693243243242,9.983283673469387,0.2168173761837231,
11720971_at,6.8476101351351355,8.581742857142856,0.2880347256828437,
11720972_at,4.991699324324324,6.641222448979591,0.3508382320130239,
11720973_x_at,7.135346621621622,6.461795918367347,-0.12468091322918218,
11720974_at,6.644883108108108,5.909888775510205,-0.14583195406872074,
11720975_a_at,7.994241216216218,7.335647959183674,-0.10970722678798062,
11720976_at,8.074617567567568,7.494797959183674,-0.09525721009464316,
11720977_a_at,4.880452027027028,5.068733673469388,0.04546845082078832,
11720978_at,5.843975675675676,6.109867346938776,0.05498801054646041,
11720979_a_at,4.588424324324325,4.8663765306122455,0.07002810524931924,
11720980_a_at,2.9787371621621626,2.8058806122448976,-0.06408029084347344,
11720981_a_at,5.622089189189189,5.130874489795918,-0.11119357136743835,
11720982_s_at,6.24915945945946,5.105701020408163,-0.2476567778177361,
11720983_s_at,9.138616891891893,9.304370408163265,0.023395506037462876,
11720984_at,3.7700837837837846,3.8183030612244897,0.014510532379075514,
11720985_at,5.35186554054054,5.945980612244899,0.1289980107318418,
11720986_at,6.854510810810811,7.452552040816326,0.10586556816887471,
11720987_at,5.938420945945946,6.214989795918367,0.056389984416815864,
11720988_at,5.145827702702703,4.964009183673469,-0.043324842617382675,
11720989_a_at,4.885049324324324,5.314706122448979,0.1016610876101951,
11720990_a_at,6.814267567567568,6.505436734693879,-0.05817463211550811,
11720991_s_at,2.4821729729729736,2.483861224489796,0.0006992880223488651,
11720992_a_at,2.861712162162162,3.1326204081632656,0.09781621943222385,
11720993_at,2.8737554054054053,2.991714285714286,0.04327559788448565,
11720994_x_at,2.955253378378378,3.9888489795918365,0.3349368788588185,
11720995_at,2.090667567567568,2.0921438775510204,0.0006889633142865836,
11720996_at,2.3967385135135135,2.3385214285714286,-0.024940861151684146,
11720997_a_at,2.8794013513513512,2.6858459183673467,-0.07383827815719202,
11720998_a_at,4.977261486486486,4.207684693877551,-0.198842556259601,
11720999_a_at,3.77420472972973,3.3473326530612235,-0.13512994082436602,
11721000_at,6.129343243243244,5.082062244897958,-0.2292086001479059,
11721001_at,7.57080472972973,6.45373775510204,-0.20146660656322934,
11721002_s_at,8.119060135135136,6.874531632653062,-0.21169102292940156,
11721003_at,6.8604648648648645,6.086126530612246,-0.14961740883708785,
11721004_x_at,7.880593918918917,7.069507142857143,-0.13817560332669077,
11721005_a_at,7.500722972972973,7.803097959183674,0.05042577652454572,
11721006_s_at,7.7054581081081075,8.044314285714286,0.05509090699668029,
11721007_a_at,6.023280405405406,6.606522448979591,0.11509199681682114,
11721008_a_at,6.179660135135135,6.877297959183674,0.13378529421494445,
11721009_at,6.4393148648648655,7.323926530612246,0.16209447125060406,
11721010_a_at,2.9404878378378374,4.885811224489796,0.5788670231124786,
11721011_at,2.550007432432433,2.898487755102041,0.13509255802410558,
11721012_at,2.7155033783783784,3.019413265306123,0.11342723796414589,
11721013_a_at,6.6258763513513514,6.572473469387755,-0.0101385204260529,
11721014_s_at,5.576141216216216,5.719333673469388,0.03107689460547247,
11721015_s_at,6.936093918918918,7.047835714285714,0.020171755512473855,
11721016_a_at,5.321354054054055,5.762781632653062,0.09738314915216861,
11721017_at,5.539145945945947,5.547304081632653,0.0017987618334993627,
11721018_at,6.713430405405406,7.471777551020408,0.13529209327265823,
11721019_a_at,2.916743243243243,2.5868102040816328,-0.12695315031950494,
11721020_a_at,4.532157432432432,3.8803153061224487,-0.1808678527842411,
11721021_a_at,7.08768918918919,6.617146938775511,-0.08647682905050358,
11721022_a_at,3.5964033783783784,4.072025510204082,0.14205658782414243,
11721023_a_at,4.1913601351351355,4.897065306122449,0.18388459727817663,
11721024_a_at,4.886204054054054,3.8107132653061226,-0.2910867438183544,
11721025_a_at,6.351956756756757,6.746802040816325,0.0754725930889979,
11721026_a_at,7.0552472972972975,5.9535622448979595,-0.2121766341776392,
11721027_a_at,7.137568243243242,6.5128306122448985,-0.11524116209048785,
11721028_at,6.760842567567568,6.323715306122449,-0.0836375787566137,
11721029_a_at,7.3659209459459465,5.912973469387755,-0.27521797637044854,
11721030_a_at,9.613769594594595,8.38586020408163,-0.17737625825713632,
11721031_a_at,5.208283783783784,4.310941836734694,-0.2252267756399,
11721032_s_at,6.394072972972974,4.235599999999999,-0.49801440217369386,
11721033_a_at,3.97592027027027,3.035167346938776,-0.30233486282532995,
11721034_at,7.031090540540541,6.403056122448981,-0.11747493870597037,
11721035_x_at,4.34038918918919,3.867247959183674,-0.13383861062640312,
11721036_at,4.195943243243244,4.321307142857143,0.03439500556483566,
11721037_a_at,2.885467567567568,2.841110204081633,-0.016564863065355873,
11721038_at,3.342104054054054,3.374405102040816,0.010692531660680515,
11721039_a_at,6.422543918918919,6.208499999999999,-0.04221464096987804,
11721040_a_at,3.6646202702702695,3.6783744897959183,0.0042477083944207905,
11721041_a_at,7.187213513513512,7.0444,-0.025387699681253206,
11721042_at,7.178466216216217,7.62680612244898,0.07699622690502395,
11721043_at,6.053737162162162,6.413492857142857,0.07176560776647323,
11721044_a_at,4.908245270270271,5.423494897959183,0.12062873486127401,
11721045_x_at,7.793452027027026,7.856603061224488,0.010323828700806725,
11721046_a_at,9.651845945945945,8.250032653061224,-0.2035731050668006,
11721047_at,4.847575,3.719798979591837,-0.30911304521771976,
11721048_s_at,4.85533445945946,6.083106122448979,0.2746305770899653,
11721049_at,2.9286425675675676,3.101113265306123,0.06198467312604383,
11721050_a_at,3.940271621621622,4.013402040816327,0.0211995681431989,
11721051_at,5.908250000000001,6.050270408163264,0.02935829917925359,
11721052_at,4.880891891891892,5.028909183673468,0.035862027776751404,
11721053_s_at,7.635480405405405,7.675419387755101,0.0066570628562492296,
11721054_at,6.097293243243243,6.098918367346938,0.00033030762851149476,
11721055_x_at,5.992656081081082,6.190480612244899,0.040247652683223833,
11721056_x_at,3.519361486486487,3.7530163265306125,0.07272439998435587,
11721057_a_at,5.999958783783783,5.131817346938775,-0.19103170440658213,
11721058_a_at,6.8268662162162155,7.0775673469387765,0.04548608879430649,
11721059_a_at,4.045646621621622,4.393254081632652,0.09611683342451904,
11721060_a_at,7.348712837837836,7.46995306122449,0.02080018712012599,
11721061_a_at,7.704809459459459,5.384238775510203,-0.4472981084208798,
11721062_s_at,9.834320945945947,10.233560204081634,0.05220649373851716,
11721063_a_at,3.0067594594594595,3.547304081632654,0.18257557934025304,
11721064_a_at,6.380746621621622,6.618118367346939,0.045667940283963926,
11721065_at,6.873887162162162,5.428321428571429,-0.2926339695286848,
11721066_at,3.0445925675675674,2.799864285714286,-0.09004648713378005,
11721067_s_at,6.800241216216216,7.023631632653061,0.04073663405213024,
11721068_a_at,4.133902702702703,4.29861530612245,0.04555943326499046,
11721069_a_at,8.309602702702701,7.778629591836735,-0.08472385842680419,
11721070_a_at,4.807310810810811,5.79769081632653,0.22717449433622328,
11721071_s_at,5.627301351351352,6.805811224489795,0.23612705112215204,
11721072_a_at,6.780392567567568,6.867515306122449,0.016065130582260778,
11721073_a_at,5.943935135135135,6.124163265306122,0.03696710792865776,
11721074_a_at,3.7862675675675677,5.234870408163267,0.3814585235689232,
11721075_a_at,8.760841891891893,8.848979591836736,0.012968672761560551,
11721076_at,7.937902702702702,7.5702938775510225,-0.060591664190158045,
11721077_a_at,10.261358108108109,10.661654081632651,0.05039160856747893,
11721078_s_at,8.130387837837837,7.712919387755103,-0.0675199485213569,
11721079_a_at,8.203375,8.063521428571429,-0.022091327569598196,
11721080_at,7.550788513513514,7.496171428571427,-0.009244588768752227,
11721081_at,5.189678378378378,4.996879591836734,-0.045652441583560854,
11721082_at,2.1295027027027023,2.068276530612245,-0.028504909602645068,
11721083_x_at,2.233636486486487,2.1120316326530615,-0.0553007805984167,
11721084_a_at,2.9655513513513516,3.398553061224489,0.1495075505478649,
11721085_a_at,6.351006756756758,6.728098979591835,0.07217172426911755,
11721086_a_at,2.2641763513513515,2.2504806122448975,-0.006065953774583521,
11721087_x_at,2.505252027027027,2.5900214285714287,0.03447427791941582,
11721088_a_at,6.433769594594596,6.6773765306122455,0.046519432233285585,
11721089_a_at,5.495560810810811,5.788252040816326,0.06358604185128058,
11721090_at,9.257979054054053,9.413494897959184,0.021707805675612146,
11721091_a_at,2.615777027027027,2.512826530612245,-0.04167337871108412,
11721092_a_at,6.794726351351352,6.712790816326531,-0.015245392125029511,
11721093_a_at,7.472547972972974,6.2920295918367355,-0.21647548451133858,
11721094_a_at,6.175241891891892,5.960583673469387,-0.04381918173236743,
11721095_x_at,6.465131756756757,6.2513102040816335,-0.041926031355121296,
11721096_a_at,6.820467567567568,6.57663775510204,-0.045697092315690746,
11721097_at,7.514460810810809,7.140247959183674,-0.06484243134288903,
11721098_x_at,9.426751351351351,9.247902040816326,-0.02496113914023379,
11721099_at,5.69638445945946,5.636881632653061,-0.012876815396734465,
11721100_a_at,2.8341527027027027,2.6760724489795917,-0.06074259641779989,
11721101_x_at,3.1227925675675676,3.0988683673469386,-0.008396216460127004,
11721102_a_at,4.695999324324324,4.678943877551021,-0.004326320840924769,
11721103_a_at,3.510795945945946,3.5867326530612242,0.024084794887314853,
11721104_x_at,6.328136486486486,6.27944081632653,-0.009618742469646335,
11721105_s_at,6.432333108108108,6.451883673469387,0.003789990474914795,
11721106_a_at,4.830514864864866,4.741111224489796,-0.022293280846875874,
11721107_a_at,5.96543445945946,5.924633673469388,-0.008475589946303153,
11721108_at,6.0139324324324335,6.496555102040816,0.09600425239063526,
11721109_a_at,2.5911581081081083,2.151072448979592,-0.18860624704954576,
11721110_s_at,3.7309851351351355,3.141332653061225,-0.19204553585433448,
11721111_a_at,8.981705405405405,8.318807142857143,-0.09914103153662746,
11721112_a_at,5.587086486486486,6.417842857142857,0.17135921307090918,
11721113_x_at,8.915281756756755,9.02336224489796,0.0156408541624371,
11721114_a_at,9.665875675675675,9.108855102040817,-0.07738280551635812,
11721115_at,6.858349324324324,6.942914285714288,0.015442134025916765,
11721116_x_at,8.29604527027027,8.525723469387756,0.035211573589225775,
11721117_at,7.5871249999999995,7.7093489795918355,0.020389689196307348,
11721118_a_at,4.925973648648649,5.003744897959184,0.01881046644446771,
11721119_a_at,7.949757432432433,8.216098979591838,0.04230763002927729,
11721120_a_at,6.211874324324325,7.0455969387755095,0.15782520863450378,
11721121_a_at,5.673320945945946,6.204775510204081,0.1105485885950297,
11721122_x_at,5.569593918918919,6.093054081632652,0.11060275045047918,
11721123_a_at,2.8049459459459465,3.4238704081632654,0.21743316564416348,
11721124_s_at,4.773922972972973,7.983808163265307,0.6377752598931803,
11721125_at,10.409677027027026,8.417969387755102,-0.27677001552157066,
11721126_a_at,2.26460472972973,2.4638755102040815,0.08547875692715157,
11721127_at,2.135214864864865,2.1201551020408163,-0.006946571420834102,
11721128_a_at,7.751102702702703,9.097820408163267,0.2065072004994808,
11721129_at,2.281417567567568,2.2687061224489797,-0.0055995161999493615,
11721130_at,4.064283108108109,4.1483663265306125,0.02375665278610395,
11721131_x_at,4.179889864864864,4.345524489795919,0.045410085033720904,
11721132_at,7.727839864864866,8.418623469387756,0.10989159367278534,
11721133_at,2.6281202702702697,2.6391612244897957,0.004383686572796419,
11721134_at,3.535102027027027,3.5134632653061226,-0.006900142227526995,
11721135_s_at,6.135396621621622,6.993530612244896,0.16383923455921545,
11721136_a_at,8.396537837837839,8.663870408163264,0.040471815842802794,
11721137_a_at,8.666777702702701,9.04532244897959,0.05541690356113094,
11721138_x_at,8.730020945945945,9.145305102040817,0.06029743640799179,
11721139_a_at,6.419560135135136,7.255984693877551,0.15410663615328657,
11721140_a_at,8.753452702702702,6.848664285714286,-0.313465868635852,
11721141_x_at,9.270435135135136,7.189870408163267,-0.3265847779044164,
11721142_a_at,3.293066891891892,4.7882428571428575,0.4311168021192251,
11721143_a_at,5.956953378378379,7.792352040816327,0.3377934995393823,
11721144_a_at,2.749220945945946,3.312756122448979,0.2020192890946877,
11721145_s_at,6.120018918918919,6.793524489795918,0.13039483567280552,
11721146_a_at,4.509225675675676,5.1791,0.16554716004849057,
11721147_at,2.860142567567568,2.6203591836734694,-0.09252129456995917,
11721148_at,2.383536486486486,2.3888999999999996,0.0022851202756579703,
11721149_a_at,6.453952702702703,6.904116326530612,0.08459851470804525,
11721150_at,5.062492567567568,4.849026530612244,-0.05171454047074331,
11721151_s_at,7.144177027027028,6.9719459183673465,-0.030836998118358938,
11721152_a_at,4.358851351351351,5.171134693877551,0.2036119859899821,
11721153_a_at,2.3561608108108105,2.648719387755102,0.1205783574449546,
11721154_a_at,5.357048648648648,6.238583673469388,0.18735031317709838,
11721155_a_at,7.530399324324324,7.315132653061226,-0.03687399912758105,
11721156_a_at,6.68701081081081,6.279233673469388,-0.07863611976783957,
11721157_at,6.224060135135135,7.049803061224489,0.15614358578985543,
11721158_a_at,8.173002027027026,7.952992857142858,-0.0350239232754288,
11721159_x_at,7.494111486486489,7.3364744897959175,-0.027025650107888044,
11721160_a_at,5.771980405405405,6.408265306122449,0.12955796674686537,
11721161_a_at,7.826652027027028,7.498352040816327,-0.05468321554837541,
11721162_a_at,5.562939189189189,5.204438775510204,-0.08104134863788914,
11721163_a_at,7.369423648648649,7.122541836734694,-0.043197007099218254,
11721164_a_at,3.1795831081081083,3.0990673469387753,-0.028063354694068288,
11721165_a_at,6.303006756756757,5.987568367346939,-0.06370007180253268,
11721166_a_at,3.9331398648648657,3.9703214285714283,0.010832961935324459,
11721167_a_at,4.317681756756757,4.591147959183674,0.07234708376556354,
11721168_a_at,5.915886486486486,6.3888,0.09542588864397805,
11721169_a_at,8.63288108108108,8.343973469387755,-0.04393117773614996,
11721170_a_at,2.2076101351351354,2.4820459183673473,0.1184364262663622,
11721171_at,4.59939527027027,5.085192857142856,0.12003196099350744,
11721172_at,6.021829054054054,6.661952040816326,0.1258651210575228,
11721173_a_at,5.473392567567568,5.391605102040816,-0.018343720475367142,
11721174_a_at,8.022732432432433,7.688125510204082,-0.0545194587983584,
11721175_at,9.034361486486487,7.391571428571429,-0.25793591295261686,
11721176_at,5.787137162162162,6.136309183673469,0.0723749529610469,
11721177_at,4.705477027027027,5.926020408163265,0.27967912528682737,
11721178_a_at,5.6230020270270265,7.012487755102041,0.27476494718746247,
11721179_at,7.1282729729729715,7.154777551020408,0.004696669954397326,
11721180_at,6.075188513513513,6.179133673469387,0.02104117235747127,
11721181_a_at,5.854289189189189,4.172326530612246,-0.4061937060430427,
11721182_a_at,2.109078378378378,2.065384693877551,-0.02041884888514378,
11721183_at,2.606496621621621,3.1084448979591834,0.18799434524492864,
11721184_at,6.090480405405406,6.592365306122448,0.09866603067449953,
11721185_at,5.434074324324325,5.194084693877551,-0.0548414920093796,
11721186_a_at,5.559459459459459,5.372352040816327,-0.04175096183084026,
11721187_a_at,5.642151351351351,5.127311224489795,-0.11639646520045144,
11721188_a_at,5.638583783783783,4.720807142857144,-0.2146567929727703,
11721189_at,3.3492418918918916,3.1292010204081633,-0.07490129501095577,
11721190_a_at,7.118118243243244,7.458583673469388,0.05927076153159172,
11721191_at,2.913535810810811,3.0091081632653065,0.03480869471765846,
11721192_at,2.230093918918919,2.1763938775510208,-0.024186293748445387,
11721193_at,2.2618912162162164,2.278719387755102,0.007423763519134097,
11721194_a_at,2.3029114864864866,2.4721285714285712,0.07208206326255451,
11721195_s_at,7.575313513513514,8.56781836734694,0.1580005849081485,
11721196_a_at,2.911737162162162,2.8416163265306125,-0.026095995815369477,
11721197_s_at,3.317551351351351,3.4330132653061223,0.03807434288141165,
11721198_a_at,5.996821621621622,5.849093877551019,-0.03078657695105047,
11721199_a_at,4.3602783783783785,4.586805102040817,0.05971556524007848,
11721200_at,2.57795,2.568840816326531,-0.003677673396791148,
11721201_x_at,3.4418635135135136,3.3730438775510194,-0.022527239462740045,
11721202_at,6.596831756756757,6.387498979591837,-0.04031184493414619,
11721203_at,2.6138824324324323,2.6988479591836736,0.03352642691561636,
11721204_a_at,8.447147297297297,6.663456122448979,-0.3018835762198546,
11721205_a_at,7.59115945945946,5.794622448979591,-0.33845946184321907,
11721206_x_at,8.836501351351352,7.1699081632653066,-0.2678254074166362,
11721207_s_at,7.522035135135135,7.63485612244898,0.018974139617604635,
11721208_at,3.5482554054054063,4.550925510204082,0.2874150627543641,
11721209_a_at,4.687263513513513,5.915225510204081,0.28204164777703644,
11721210_a_at,7.9275432432432416,8.631524489795916,0.10950095076999311,
11721211_x_at,5.182468243243243,5.7009326530612245,0.1161789834436795,
11721212_a_at,3.77619527027027,3.277139795918367,-0.15921545937987824,
11721213_a_at,6.090752027027027,5.723584693877551,-0.07670802999017301,
11721214_a_at,8.327212162162162,8.429424489795919,0.015723786798474748,
11721215_a_at,6.889533108108108,6.922859183673469,0.006081234800157098,
11721216_s_at,9.744289864864864,9.677647959183675,-0.008976242745877716,
11721217_s_at,9.086774324324324,9.190464285714285,0.01475489832606769,
11721218_a_at,4.40192027027027,3.774277551020409,-0.1781899070743198,
11721219_a_at,2.4179689189189184,2.4656448979591836,0.019984560495733605,
11721220_s_at,6.237522297297297,6.800529591836735,0.10807618668249175,
11721221_at,4.044622297297297,4.573820408163265,0.14392026327713525,
11721222_s_at,4.417767567567568,4.686281632653062,0.0697870546851953,
11721223_at,5.381201351351351,5.348361224489796,-0.0074438368157099255,
11721224_at,2.401120945945946,2.1569897959183675,-0.10746071252561862,
11721225_a_at,2.2025006756756755,2.257891836734694,0.024739831674635004,
11721226_x_at,3.0485249999999997,3.171195918367347,0.043064689946155976,
11721227_at,3.001757432432432,2.905160204081633,-0.0352519863033971,
11721228_s_at,7.235628378378379,7.359583673469388,0.021552362786471768,
11721229_at,2.620789189189189,2.5461183673469385,-0.030063488828538265,
11721230_a_at,5.369541216216216,5.7545948979591826,0.08467978540100374,
11721231_a_at,2.8680094594594596,2.8609051020408156,-0.0026522285947534474,
11721232_s_at,6.622087162162163,6.5243846938775505,-0.018612495750311098,
11721233_a_at,2.1506804054054056,2.2365918367346938,0.03881202066514833,
11721234_a_at,4.771829054054054,4.948812244897959,0.04357307324160464,
11721235_at,2.8180074324324322,2.1542397959183672,-0.27552756838067505,
11721236_a_at,3.878127702702703,3.5006367346938774,-0.1161984029663432,
11721237_a_at,8.538472972972972,7.650714285714287,-0.1409390613485395,
11721238_s_at,8.938074324324324,8.53191530612245,-0.06020019866240789,
11721239_x_at,8.641920270270269,8.244574489795918,-0.0607135833895307,
11721240_at,6.0369993243243245,5.997932653061223,-0.008031594103926398,
11721241_at,1.962789864864865,1.9395163265306121,-0.011377516269316823,
11721242_s_at,10.130998648648648,10.22806530612245,0.012526326272894295,
11721243_a_at,7.871599324324325,7.899552040816327,0.0045385105209776455,
11721244_a_at,2.675581756756757,3.745083673469388,0.3684609153782843,
11721245_s_at,4.392785135135135,6.3750020408163275,0.451612894924454,
11721246_x_at,4.231416216216215,5.980494897959183,0.41612776647835803,
11721247_a_at,5.975522972972973,5.136565306122449,-0.18486999219369293,
11721248_s_at,8.288337837837839,6.835514285714286,-0.2453924778229335,
11721249_a_at,3.301923648648649,3.1019418367346936,-0.06867488441934455,
11721250_s_at,6.5442047297297306,7.356808163265305,0.14758319064029468,
11721251_at,6.955054054054054,6.78031224489796,-0.032043677991507646,
11721252_a_at,3.099947972972973,3.164382653061224,0.022497037288487842,
11721253_at,3.1371628378378382,3.1045561224489795,-0.011415529274047653,
11721254_s_at,6.556956756756757,7.365477551020407,0.14664253292490592,
11721255_at,6.392908108108108,8.12335612244898,0.3034226514320535,
11721256_a_at,5.1846,7.187125510204082,0.4046767229419985,
11721257_at,4.622616891891892,6.674355102040815,0.4488037724438967,
11721258_a_at,2.2724527027027026,2.349719387755102,0.03366790256376029,
11721259_a_at,3.7912432432432435,3.7671897959183673,-0.007260993989433473,
11721260_a_at,4.880268918918919,4.926942857142857,0.011406013753647581,
11721261_a_at,2.621331756756757,2.900929591836735,0.10729760851677761,
11721262_at,7.449052702702703,8.309723469387755,0.13994871816051324,
11721263_at,2.0630040540540544,2.000291836734694,-0.02984443872558895,
11721264_a_at,2.485272297297297,2.466590816326531,-0.007753819196052225,
11721265_s_at,6.0627878378378375,5.873799999999998,-0.03912988372389048,
11721266_at,7.587371621621622,6.986847959183673,-0.10459037604744958,
11721267_s_at,8.34470608108108,7.724895918367347,-0.09901136648832631,
11721268_s_at,9.75535,9.421025510204082,-0.04555721657757017,
11721269_a_at,2.5424364864864866,2.1064704081632653,-0.18946567540137838,
11721270_at,2.367711486486486,2.2294877551020407,-0.06046319717194382,
11721271_a_at,6.703718243243244,7.251041836734695,0.09902135722368843,
11721272_at,9.35736891891892,9.638278571428572,0.038607158701557065,
11721273_at,2.8915168918918916,2.843057142857143,-0.01807819127930932,
11721274_a_at,6.1165594594594594,6.415139795918368,0.05929396099543904,
11721275_a_at,6.439035810810811,6.842273469387756,0.07615630853065314,
11721276_s_at,6.618868918918919,7.035048979591837,0.07672998404815123,
11721277_a_at,3.7605500000000003,4.341294897959183,0.16606127713131746,
11721278_s_at,5.5068114864864866,6.804286734693878,0.2623160275160479,
11721279_x_at,3.2291067567567566,3.7793989795918366,0.1764762281344896,
11721280_a_at,2.2824412162162164,2.125025510204081,-0.07090120793491161,
11721281_x_at,2.7512006756756753,2.585426530612245,-0.06520768856612569,
11721282_a_at,8.614765540540539,8.699666326530611,0.012683441342959512,
11721283_a_at,5.774828378378379,6.045951020408163,0.05661004581890605,
11721284_a_at,5.916542567567567,6.155900000000001,0.04908218111025642,
11721285_a_at,7.674947972972973,7.951108163265306,0.04521119635549242,
